,age,job,marital,education,balance,duration,campaign,previous,poutcome,default_cat,housing_cat,loan_cat,deposit_cat,recent_pdays
2175,25,technician,single,secondary,938,1048,1,0,unknown,0,0,0,1,0.0001
2176,53,technician,married,secondary,284,781,1,0,unknown,0,0,0,1,0.0001
2177,43,white-collar,married,tertiary,1059,335,2,0,unknown,0,0,1,1,0.0001
2178,49,technician,married,secondary,1684,412,2,0,unknown,0,0,1,1,0.0001
2179,54,white-collar,married,tertiary,534,177,2,0,unknown,0,0,0,1,0.0001
2180,47,technician,married,secondary,293,251,1,1,success,0,0,0,1,0.011111111111111112
2181,34,blue-collar,married,secondary,262,339,1,0,unknown,0,0,0,1,0.0001
2182,54,pink-collar,divorced,secondary,0,174,1,2,success,0,0,0,1,0.012345679012345678
2183,43,white-collar,divorced,tertiary,2367,114,1,2,unknown,0,0,0,1,0.02631578947368421
2184,23,pink-collar,single,secondary,31,192,1,0,unknown,0,0,0,1,0.0001
2185,48,white-collar,married,tertiary,3842,215,2,0,unknown,0,0,0,1,0.0001
2186,30,self-employed,single,tertiary,3343,235,1,0,unknown,0,0,0,1,0.0001
2187,38,other,single,secondary,804,1087,1,0,unknown,0,0,0,1,0.0001
2188,34,other,single,unknown,1011,253,1,0,unknown,0,0,0,1,0.0001
2189,52,white-collar,single,secondary,-528,1144,2,0,unknown,0,1,1,1,0.0001
2190,27,white-collar,single,tertiary,1840,220,1,8,unknown,0,0,0,1,0.03571428571428571
2191,40,blue-collar,married,secondary,1451,314,1,0,unknown,0,0,0,1,0.0001
2192,47,white-collar,married,tertiary,2351,163,2,1,success,0,0,0,1,0.011904761904761904
2193,26,white-collar,single,tertiary,1623,479,1,0,unknown,0,0,0,1,0.0001
2194,37,white-collar,married,secondary,597,395,1,0,unknown,0,0,0,1,0.0001
2195,34,white-collar,married,tertiary,611,350,1,0,unknown,0,0,0,1,0.0001
2196,26,white-collar,single,tertiary,313,199,1,2,success,0,0,1,1,0.010416666666666666
2197,44,white-collar,married,tertiary,1954,294,1,0,unknown,0,0,0,1,0.0001
2198,29,white-collar,single,tertiary,307,690,1,0,unknown,0,1,0,1,0.0001
2199,40,other,single,tertiary,7968,596,1,0,unknown,0,0,0,1,0.0001
2200,43,blue-collar,married,secondary,2160,169,1,0,unknown,0,0,0,1,0.0001
2201,52,technician,divorced,secondary,1005,195,1,0,unknown,0,1,0,1,0.0001
2202,38,white-collar,married,tertiary,1988,103,1,4,success,0,0,0,1,0.014925373134328358
2203,33,pink-collar,divorced,secondary,1117,417,1,0,unknown,0,0,0,1,0.0001
2204,50,technician,married,secondary,3370,160,2,0,unknown,0,0,0,1,0.0001
2205,53,white-collar,married,secondary,109,270,1,0,unknown,0,0,0,1,0.0001
2206,42,pink-collar,married,secondary,1376,271,2,4,success,0,1,0,1,0.010869565217391304
2207,49,technician,married,tertiary,523,712,1,3,failure,0,1,0,1,0.016666666666666666
2208,27,technician,single,tertiary,15161,74,1,1,success,0,0,0,1,0.008333333333333333
2209,32,white-collar,married,tertiary,653,84,1,0,unknown,0,0,0,1,0.0001
2210,31,other,single,tertiary,64,261,2,0,unknown,0,0,0,1,0.0001
2211,29,technician,single,secondary,1165,245,1,0,unknown,0,0,0,1,0.0001
2212,49,pink-collar,married,secondary,7019,263,1,3,failure,0,1,0,1,0.002717391304347826
2213,46,blue-collar,married,secondary,1568,310,1,6,unknown,0,1,0,1,0.01818181818181818
2214,57,blue-collar,married,primary,3109,482,2,0,unknown,0,0,0,1,0.0001
2215,28,technician,single,tertiary,4987,924,2,21,success,0,0,0,1,0.008849557522123894
2216,37,entrepreneur,married,tertiary,189,253,2,0,unknown,0,0,0,1,0.0001
2217,38,blue-collar,married,secondary,2467,192,1,0,unknown,0,0,0,1,0.0001
2218,49,white-collar,married,tertiary,5887,181,3,2,failure,0,0,0,1,0.0034129692832764505
2219,35,technician,married,tertiary,1354,250,2,0,unknown,0,0,0,1,0.0001
2220,29,technician,married,secondary,23,163,1,2,failure,0,1,0,1,0.01818181818181818
2221,52,technician,married,secondary,0,541,3,0,unknown,0,0,0,1,0.0001
2222,34,other,married,secondary,978,262,2,1,success,0,0,0,1,0.014084507042253521
2223,60,technician,married,secondary,294,206,4,0,unknown,0,0,0,1,0.0001
2224,32,self-employed,married,secondary,409,115,2,2,success,0,0,0,1,0.011627906976744186
2225,27,white-collar,single,secondary,261,592,4,0,unknown,0,1,1,1,0.0001
2226,55,entrepreneur,married,secondary,27624,437,1,0,unknown,0,0,0,1,0.0001
2227,29,white-collar,single,tertiary,3846,313,2,0,unknown,0,0,0,1,0.0001
2228,42,blue-collar,married,secondary,2913,705,1,1,failure,0,0,0,1,0.005128205128205128
2229,33,white-collar,divorced,tertiary,2240,198,1,0,unknown,0,0,0,1,0.0001
2230,29,blue-collar,married,primary,5,321,1,0,unknown,0,0,0,1,0.0001
2231,39,white-collar,married,secondary,150,296,4,0,unknown,0,0,0,1,0.0001
2232,31,technician,single,tertiary,882,411,1,0,unknown,0,0,0,1,0.0001
2233,60,white-collar,divorced,tertiary,366,593,1,0,unknown,0,0,0,1,0.0001
2234,25,other,single,tertiary,1189,165,1,0,unknown,0,0,0,1,0.0001
2235,45,white-collar,married,secondary,204,224,2,0,unknown,0,1,0,1,0.0001
2236,29,white-collar,single,tertiary,637,340,1,1,failure,0,1,0,1,0.008403361344537815
2237,55,white-collar,divorced,tertiary,2383,591,2,0,unknown,0,0,0,1,0.0001
2238,26,technician,single,secondary,1231,385,2,5,success,0,1,0,1,0.010416666666666666
2239,30,white-collar,single,tertiary,3340,238,3,0,unknown,0,0,0,1,0.0001
2240,54,white-collar,divorced,secondary,200,170,1,0,unknown,0,0,0,1,0.0001
2241,39,blue-collar,single,tertiary,48,539,1,0,unknown,0,0,0,1,0.0001
2242,26,white-collar,single,tertiary,2786,300,2,1,success,0,0,0,1,0.013888888888888888
2243,57,other,married,secondary,5313,200,1,0,unknown,0,0,0,1,0.0001
2244,39,other,married,tertiary,201,699,1,1,failure,0,0,0,1,0.008403361344537815
2245,25,blue-collar,single,secondary,389,837,1,0,unknown,0,0,0,1,0.0001
2246,43,blue-collar,married,primary,3917,725,2,1,success,0,0,0,1,0.010752688172043012
2247,32,blue-collar,married,secondary,889,1076,2,3,unknown,0,1,0,1,0.011764705882352941
2248,43,white-collar,divorced,tertiary,481,187,1,1,unknown,0,1,0,1,0.05
2249,50,white-collar,divorced,tertiary,810,510,3,0,unknown,0,0,0,1,0.0001
2250,35,pink-collar,married,secondary,52,328,2,4,success,0,1,0,1,0.010638297872340425
2251,37,white-collar,married,tertiary,108,262,2,0,unknown,0,1,1,1,0.0001
2252,42,white-collar,single,secondary,684,207,1,0,unknown,0,0,0,1,0.0001
2253,27,white-collar,married,secondary,2071,449,1,0,unknown,0,0,0,1,0.0001
2254,27,pink-collar,single,secondary,339,182,1,0,unknown,0,0,0,1,0.0001
2255,29,white-collar,single,tertiary,572,224,1,0,unknown,0,0,0,1,0.0001
2256,29,other,single,secondary,1779,400,1,0,unknown,0,0,0,1,0.0001
2257,26,other,single,secondary,132,217,1,0,unknown,0,0,0,1,0.0001
2258,39,white-collar,single,tertiary,22086,160,1,0,unknown,0,0,0,1,0.0001
2259,41,pink-collar,married,secondary,0,352,2,2,failure,0,1,1,1,0.00819672131147541
2260,29,white-collar,married,tertiary,205,787,1,0,unknown,0,0,0,1,0.0001
2261,33,technician,single,tertiary,317,323,1,14,unknown,0,1,0,1,0.0125
2262,32,white-collar,married,tertiary,4945,160,1,2,unknown,0,0,0,1,0.008403361344537815
2263,30,white-collar,married,tertiary,419,194,1,0,unknown,0,1,0,1,0.0001
2264,38,technician,single,secondary,1130,96,2,1,success,0,0,0,1,0.01020408163265306
2265,55,white-collar,married,secondary,1662,94,2,0,unknown,0,0,0,1,0.0001
2266,25,white-collar,single,secondary,1871,136,1,0,unknown,0,0,0,1,0.0001
2267,38,entrepreneur,divorced,secondary,1190,81,2,3,failure,0,1,0,1,0.0025575447570332483
2268,35,blue-collar,married,secondary,563,147,1,3,failure,0,0,1,1,0.008403361344537815
2269,31,other,married,secondary,6,121,4,0,unknown,0,0,0,1,0.0001
2270,25,pink-collar,single,secondary,594,89,2,0,unknown,0,0,0,1,0.0001
2271,31,white-collar,single,tertiary,617,1161,1,2,success,0,0,0,1,0.010309278350515464
2272,27,other,single,secondary,538,124,2,0,unknown,0,0,0,1,0.0001
2273,34,white-collar,single,secondary,303,282,3,3,failure,0,0,0,1,0.007936507936507936
2274,40,white-collar,single,secondary,985,592,3,8,failure,0,1,0,1,0.02
2275,27,white-collar,married,secondary,897,397,1,0,unknown,0,0,0,1,0.0001
2276,28,white-collar,single,secondary,171,324,1,1,success,0,0,0,1,0.011494252873563218
2277,28,white-collar,single,secondary,1633,275,1,0,unknown,0,0,0,1,0.0001
2278,35,white-collar,divorced,secondary,1085,199,1,7,success,0,0,0,1,0.011627906976744186
2279,58,other,married,primary,1980,255,1,0,unknown,0,0,0,1,0.0001
2280,44,technician,married,tertiary,1933,462,1,0,unknown,0,0,0,1,0.0001
2281,57,other,married,secondary,1841,302,1,0,unknown,0,0,0,1,0.0001
2282,25,self-employed,single,tertiary,42,149,1,1,success,0,1,0,1,0.010638297872340425
2283,21,other,single,secondary,794,191,1,0,unknown,0,0,0,1,0.0001
2284,49,technician,married,secondary,905,1543,1,0,unknown,0,0,0,1,0.0001
2285,54,white-collar,married,tertiary,8295,207,1,0,unknown,0,0,0,1,0.0001
2286,59,other,married,primary,0,493,2,0,unknown,0,0,0,1,0.0001
2287,28,white-collar,single,tertiary,874,509,1,0,unknown,0,1,0,1,0.0001
2288,37,blue-collar,married,secondary,4321,657,1,0,unknown,0,0,0,1,0.0001
2289,30,technician,single,tertiary,0,159,2,0,unknown,0,1,0,1,0.0001
2290,35,pink-collar,single,primary,745,522,3,0,unknown,0,0,0,1,0.0001
2291,31,white-collar,single,tertiary,924,207,2,1,success,0,0,0,1,0.01020408163265306
2292,41,other,single,primary,216,577,3,0,unknown,0,0,0,1,0.0001
2293,30,other,single,tertiary,1159,366,1,0,unknown,0,0,0,1,0.0001
2294,28,self-employed,single,tertiary,3290,201,2,0,unknown,0,0,0,1,0.0001
2295,31,other,single,secondary,582,548,2,0,unknown,0,1,0,1,0.0001
2296,53,white-collar,divorced,tertiary,380,438,2,0,unknown,0,0,1,1,0.0001
2297,22,blue-collar,single,secondary,682,126,2,1,success,0,0,0,1,0.01098901098901099
2298,36,pink-collar,married,primary,92,244,7,0,unknown,0,1,0,1,0.0001
2299,33,technician,single,secondary,66,157,2,0,unknown,0,0,0,1,0.0001
2300,31,technician,single,tertiary,252,107,3,0,unknown,0,0,0,1,0.0001
2301,49,white-collar,married,tertiary,6574,138,3,0,unknown,0,0,0,1,0.0001
2302,51,self-employed,married,unknown,2094,458,6,0,unknown,0,0,0,1,0.0001
2303,34,technician,married,secondary,294,301,3,0,unknown,0,1,0,1,0.0001
2304,35,blue-collar,married,primary,1177,243,4,0,unknown,0,0,0,1,0.0001
2305,32,white-collar,single,tertiary,8866,234,2,2,success,0,0,0,1,0.012048192771084338
2306,36,entrepreneur,divorced,tertiary,3407,993,4,4,success,0,0,0,1,0.011764705882352941
2307,31,white-collar,single,tertiary,5205,529,2,0,unknown,0,0,0,1,0.0001
2308,25,technician,single,tertiary,3630,221,7,0,unknown,0,0,0,1,0.0001
2309,25,pink-collar,single,tertiary,12,126,6,0,unknown,0,0,0,1,0.0001
2310,60,white-collar,married,secondary,544,95,7,2,failure,0,0,0,1,0.0028011204481792717
2311,40,self-employed,single,tertiary,10346,491,2,1,unknown,0,0,0,1,0.004830917874396135
2312,50,white-collar,married,tertiary,1612,532,2,2,unknown,0,0,0,1,0.01020408163265306
2313,32,white-collar,single,tertiary,718,95,1,0,unknown,0,1,0,1,0.0001
2314,60,white-collar,married,secondary,3547,351,6,0,unknown,0,0,0,1,0.0001
2315,32,pink-collar,married,secondary,914,372,1,0,unknown,0,0,0,1,0.0001
2316,52,entrepreneur,married,secondary,1306,288,1,0,unknown,0,0,0,1,0.0001
2317,59,technician,married,secondary,259,415,1,1,success,0,0,0,1,0.011235955056179775
2318,56,other,married,secondary,-1206,382,2,0,unknown,0,1,0,1,0.0001
2319,47,white-collar,single,tertiary,372,257,1,0,unknown,0,0,0,1,0.0001
2320,43,white-collar,married,tertiary,3518,181,2,0,unknown,0,0,0,1,0.0001
2321,25,pink-collar,single,secondary,505,284,1,0,unknown,0,0,0,1,0.0001
2322,31,other,single,secondary,1776,220,1,1,unknown,0,0,0,1,0.004830917874396135
2323,27,white-collar,single,tertiary,20585,188,1,0,unknown,0,0,0,1,0.0001
2324,26,white-collar,married,secondary,1595,155,1,1,failure,0,0,0,1,0.009523809523809525
2325,37,white-collar,single,tertiary,1000,322,1,1,success,0,1,0,1,0.011111111111111112
2326,27,white-collar,single,tertiary,138,89,2,0,unknown,0,0,0,1,0.0001
2327,49,white-collar,married,tertiary,561,173,1,0,unknown,0,0,0,1,0.0001
2328,26,white-collar,single,tertiary,170,129,1,0,unknown,0,0,0,1,0.0001
2329,28,white-collar,single,tertiary,502,136,2,0,unknown,0,0,0,1,0.0001
2330,33,blue-collar,married,secondary,379,263,2,0,unknown,0,1,1,1,0.0001
2331,31,technician,married,unknown,14533,245,2,0,unknown,0,0,0,1,0.0001
2332,32,pink-collar,married,secondary,689,162,3,0,unknown,0,1,1,1,0.0001
2333,30,technician,single,secondary,2567,813,4,0,unknown,0,0,0,1,0.0001
2334,34,white-collar,married,tertiary,443,235,3,0,unknown,0,0,0,1,0.0001
2335,58,other,married,primary,2074,259,2,0,unknown,0,0,0,1,0.0001
2336,34,white-collar,married,tertiary,2374,270,2,2,failure,0,1,1,1,0.0031847133757961785
2337,26,pink-collar,single,secondary,1347,280,6,5,unknown,0,0,0,1,0.010869565217391304
2338,49,white-collar,single,tertiary,7443,293,5,2,failure,0,0,0,1,0.004739336492890996
2339,57,white-collar,married,tertiary,10583,295,3,0,unknown,0,0,0,1,0.0001
2340,83,other,married,primary,425,883,1,1,failure,0,0,0,1,0.007142857142857143
2341,61,white-collar,married,tertiary,997,269,1,1,success,0,0,0,1,0.009615384615384616
2342,64,other,married,secondary,5966,983,1,0,unknown,0,1,0,1,0.0001
2343,37,white-collar,married,secondary,2061,459,1,3,failure,0,1,1,1,0.009174311926605505
2344,68,other,married,secondary,0,586,1,0,unknown,0,0,0,1,0.0001
2345,71,other,married,tertiary,2887,128,1,0,unknown,0,0,0,1,0.0001
2346,54,white-collar,married,tertiary,1464,157,1,0,unknown,0,0,0,1,0.0001
2347,37,white-collar,married,tertiary,1315,224,1,0,unknown,0,0,0,1,0.0001
2348,22,other,single,unknown,466,377,1,0,unknown,0,0,0,1,0.0001
2349,44,white-collar,married,tertiary,2383,571,2,0,unknown,0,0,0,1,0.0001
2350,37,entrepreneur,married,tertiary,1649,140,3,0,unknown,0,0,1,1,0.0001
2351,72,self-employed,married,tertiary,132,260,2,1,success,0,0,0,1,0.015384615384615385
2352,69,other,divorced,primary,482,260,2,0,unknown,0,0,0,1,0.0001
2353,41,blue-collar,married,secondary,203,342,2,0,unknown,0,0,0,1,0.0001
2354,44,blue-collar,married,secondary,88,275,1,0,unknown,0,1,0,1,0.0001
2355,32,pink-collar,single,secondary,2881,356,1,0,unknown,0,0,0,1,0.0001
2356,79,other,married,secondary,668,363,1,0,unknown,0,0,0,1,0.0001
2357,33,technician,married,secondary,73,218,1,0,unknown,0,1,0,1,0.0001
2358,45,white-collar,married,tertiary,1309,367,1,0,unknown,0,0,0,1,0.0001
2359,40,white-collar,married,tertiary,2763,566,1,2,success,0,1,0,1,0.002531645569620253
2360,42,entrepreneur,married,secondary,2959,711,1,1,failure,0,1,0,1,0.0029239766081871343
2361,30,technician,single,secondary,930,396,1,0,unknown,0,0,0,1,0.0001
2362,28,white-collar,single,tertiary,12956,940,1,3,success,0,1,0,1,0.002506265664160401
2363,58,pink-collar,divorced,secondary,0,478,2,0,unknown,0,0,0,1,0.0001
2364,39,white-collar,divorced,secondary,19,503,2,5,success,0,1,0,1,0.006802721088435374
2365,31,blue-collar,married,secondary,625,135,2,3,failure,0,1,0,1,0.02040816326530612
2366,45,white-collar,married,unknown,5511,272,1,0,unknown,0,0,0,1,0.0001
2367,56,blue-collar,married,primary,1137,176,1,0,unknown,0,0,0,1,0.0001
2368,46,white-collar,divorced,tertiary,1329,247,2,0,unknown,0,0,0,1,0.0001
2369,56,other,married,secondary,1044,353,2,0,unknown,0,0,0,1,0.0001
2370,27,pink-collar,single,secondary,302,203,1,0,unknown,0,0,0,1,0.0001
2371,30,other,married,tertiary,330,264,1,1,success,0,0,0,1,0.0125
2372,26,self-employed,single,tertiary,2857,446,1,0,unknown,0,0,0,1,0.0001
2373,35,other,single,primary,68,175,1,0,unknown,0,0,0,1,0.0001
2374,52,blue-collar,married,primary,1524,1007,6,0,unknown,0,0,0,1,0.0001
2375,54,white-collar,married,secondary,1633,409,2,0,unknown,0,0,0,1,0.0001
2376,41,entrepreneur,married,primary,0,438,2,1,unknown,0,0,0,1,0.002570694087403599
2377,24,white-collar,single,tertiary,507,257,1,0,unknown,0,0,0,1,0.0001
2378,28,blue-collar,single,secondary,643,308,2,0,unknown,0,0,0,1,0.0001
2379,62,white-collar,married,tertiary,2785,270,3,0,unknown,0,0,0,1,0.0001
2380,52,technician,married,secondary,137,227,2,0,unknown,0,0,0,1,0.0001
2381,23,pink-collar,single,secondary,870,316,4,0,unknown,0,0,0,1,0.0001
2382,82,other,married,primary,8603,429,1,0,unknown,0,0,0,1,0.0001
2383,63,other,married,secondary,18016,371,1,0,unknown,0,0,0,1,0.0001
2384,32,white-collar,married,secondary,51,297,1,0,unknown,0,1,1,1,0.0001
2385,31,white-collar,married,tertiary,1032,284,1,0,unknown,0,0,0,1,0.0001
2386,37,pink-collar,married,secondary,981,682,2,1,success,0,0,0,1,0.0025906735751295338
2387,40,technician,single,tertiary,431,180,2,0,unknown,0,0,0,1,0.0001
2388,66,other,married,secondary,203,376,1,0,unknown,0,0,0,1,0.0001
2389,37,white-collar,married,tertiary,3737,224,1,0,unknown,0,0,0,1,0.0001
2390,38,other,married,primary,7005,370,1,1,failure,0,1,0,1,0.0024271844660194173
2391,27,other,single,secondary,111,495,2,0,unknown,0,0,0,1,0.0001
2392,58,other,married,primary,565,876,1,0,unknown,0,0,0,1,0.0001
2393,49,pink-collar,married,primary,889,388,1,0,unknown,0,0,0,1,0.0001
2394,31,white-collar,single,secondary,202,167,1,1,failure,0,1,0,1,0.016129032258064516
2395,31,white-collar,single,tertiary,307,361,1,2,failure,0,0,0,1,0.004366812227074236
2396,38,other,married,unknown,0,341,1,1,failure,0,0,0,1,0.0025974025974025974
2397,79,other,married,primary,429,1006,2,0,unknown,0,0,0,1,0.0001
2398,71,other,married,tertiary,4388,896,2,0,unknown,0,0,0,1,0.0001
2399,52,technician,married,tertiary,2557,340,1,1,unknown,0,0,0,1,0.00641025641025641
2400,55,white-collar,married,unknown,3122,349,1,0,unknown,0,0,0,1,0.0001
2401,46,blue-collar,married,secondary,922,576,1,0,unknown,0,1,0,1,0.0001
2402,28,white-collar,single,tertiary,3796,315,2,0,unknown,0,0,0,1,0.0001
2403,22,other,single,secondary,185,153,1,0,unknown,0,0,0,1,0.0001
2404,49,white-collar,single,tertiary,151,97,3,0,unknown,0,1,0,1,0.0001
2405,20,other,single,unknown,829,253,2,0,unknown,0,0,0,1,0.0001
2406,19,other,single,primary,103,104,2,0,unknown,0,0,0,1,0.0001
2407,34,blue-collar,single,primary,79,336,4,0,unknown,0,0,0,1,0.0001
2408,73,white-collar,married,tertiary,1609,169,2,0,unknown,0,0,0,1,0.0001
2409,27,white-collar,single,tertiary,2489,323,2,2,unknown,0,0,0,1,0.006134969325153374
2410,59,blue-collar,divorced,primary,989,125,2,0,unknown,0,0,0,1,0.0001
2411,25,other,single,tertiary,58,139,5,0,unknown,0,0,0,1,0.0001
2412,44,entrepreneur,single,unknown,323,332,2,2,failure,0,0,0,1,0.0055248618784530384
2413,28,white-collar,single,tertiary,5474,486,5,0,unknown,0,0,0,1,0.0001
2414,25,white-collar,single,tertiary,219,576,1,1,success,0,0,0,1,0.010416666666666666
2415,28,white-collar,married,tertiary,1240,849,1,0,unknown,0,0,0,1,0.0001
2416,52,white-collar,married,secondary,1228,218,1,0,unknown,0,1,1,1,0.0001
2417,57,white-collar,married,tertiary,1660,642,1,0,unknown,0,0,0,1,0.0001
2418,49,white-collar,divorced,tertiary,914,185,1,0,unknown,0,0,0,1,0.0001
2419,33,technician,married,tertiary,1699,600,1,0,unknown,0,0,0,1,0.0001
2420,47,technician,married,secondary,1167,505,1,6,success,0,1,0,1,0.010416666666666666
2421,68,other,married,secondary,19317,249,1,0,unknown,0,1,0,1,0.0001
2422,40,technician,single,tertiary,1646,173,1,5,success,0,1,0,1,0.010869565217391304
2423,46,white-collar,married,tertiary,242,120,2,1,success,0,0,0,1,0.010416666666666666
2424,29,technician,single,secondary,382,409,4,0,unknown,0,0,0,1,0.0001
2425,55,white-collar,divorced,tertiary,2383,1019,2,2,success,0,0,0,1,0.015873015873015872
2426,30,self-employed,married,tertiary,2666,475,2,4,success,0,0,0,1,0.010752688172043012
2427,49,white-collar,divorced,secondary,1718,211,1,0,unknown,0,0,1,1,0.0001
2428,48,white-collar,married,tertiary,1147,389,1,2,success,0,0,0,1,0.015625
2429,21,other,single,secondary,216,414,1,0,unknown,0,0,0,1,0.0001
2430,45,white-collar,married,secondary,153,277,1,0,unknown,0,0,0,1,0.0001
2431,43,white-collar,married,tertiary,1791,254,1,0,unknown,0,0,0,1,0.0001
2432,47,white-collar,single,tertiary,86,253,1,4,success,0,0,0,1,0.010309278350515464
2433,27,white-collar,single,tertiary,6791,179,2,26,unknown,0,0,0,1,0.014492753623188406
2434,20,other,married,unknown,292,385,2,1,failure,0,0,0,1,0.010752688172043012
2435,37,other,single,tertiary,1291,150,1,2,success,0,0,0,1,0.010309278350515464
2436,61,white-collar,married,tertiary,175,270,2,0,unknown,0,0,0,1,0.0001
2437,57,pink-collar,single,secondary,0,355,1,0,unknown,0,0,0,1,0.0001
2438,40,white-collar,married,tertiary,0,131,2,6,success,0,0,0,1,0.01020408163265306
2439,53,white-collar,divorced,secondary,0,1452,1,2,failure,0,1,1,1,0.01020408163265306
